CustomerID,Age,Gender,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Returns,Churn,Occupation,FrequencyOfWebsiteVisits
3214,53,Other,Silver,160,8072.571772,Books,6/2/2023,0,1,Teacher,24
3215,64,Other,Silver,18,1049.875958,Electronics,26/03/23,1,0,Retired,33
3216,50,Male,Bronze,44,5625.216057,Clothing,11/10/2023,0,0,Engineer,49
3217,52,Male,Bronze,3,672.2777846,Home Goods,8/2/2023,0,0,Student,18
3218,60,Male,Gold,43,2776.449418,Beauty,28/05/23,0,1,Retired,26
3219,46,Other,Gold,39,1081.916109,Beauty,21/05/23,1,1,Artist,0
3220,55,Other,Silver,6,1026.795357,Electronics,19/06/23,0,1,Doctor,9
3221,54,Other,Bronze,27,3931.530503,Clothing,31/05/23,0,0,Artist,30
3222,36,Male,Platinum,62,3407.785138,Beauty,13/12/23,0,0,Teacher,44
3223,60,Other,Platinum,150,3691.380574,Clothing,7/3/2023,0,0,Retired,31
3224,53,Other,Gold,91,1541.733115,Electronics,27/03/23,1,0,Engineer,44
3225,57,Other,Gold,174,8380.179708,Clothing,16/03/23,0,1,Unemployed,33
3226,53,Female,Platinum,3,1488.362274,Books,19/07/23,1,0,Student,37
3227,19,Female,Gold,164,9214.41424,Sports,17/02/23,1,1,Retired,33
3228,47,Other,Bronze,14,1268.632367,Books,22/03/23,1,1,Retired,21
3229,38,Male,Gold,44,3818.3571,Clothing,10/6/2023,1,0,Teacher,13
3230,55,Other,Gold,127,8647.24013,Home Goods,10/11/2023,1,0,Engineer,32
3231,53,Male,Gold,9,2904.609791,Home Goods,29/12/23,0,1,Doctor,46
3232,64,Female,Gold,98,2227.043417,Books,10/5/2023,1,1,Retired,27
3233,52,Female,Gold,100,1147.290353,Books,30/08/23,0,1,Doctor,27
3234,45,Other,Bronze,9,1018.585345,Beauty,27/12/23,1,0,Retired,49
3235,67,Female,Platinum,28,2466.673977,Electronics,3/3/2023,1,1,Student,4
3236,32,Other,Silver,149,2486.324179,Beauty,19/01/23,0,1,Engineer,3
3237,60,Other,Gold,138,7092.683545,Clothing,18/04/23,1,1,Artist,45
3238,48,Male,Silver,62,7037.672859,Beauty,1/12/2023,0,1,Engineer,18
3239,45,Male,Silver,33,6628.532273,Sports,24/03/23,1,1,Retired,38
3240,69,Female,Silver,7,5294.873864,Beauty,6/11/2023,1,1,Unemployed,9
3241,22,Female,Gold,177,3394.580977,Electronics,22/09/23,1,1,Doctor,3
3242,22,Other,Bronze,70,5053.233344,Electronics,20/09/23,1,1,Student,34
3243,24,Other,Bronze,125,2178.811157,Electronics,17/06/23,1,1,Retired,3
3244,59,Female,Bronze,68,7233.375684,Clothing,22/03/23,0,1,Student,24
3245,59,Male,Bronze,10,5806.129114,Books,26/12/23,0,0,Artist,36
3246,21,Male,Bronze,91,4871.687917,Beauty,2/2/2023,1,1,Retired,40
3247,57,Female,Silver,118,8118.796169,Clothing,7/4/2023,0,1,Unemployed,14
3248,62,Female,Bronze,75,8970.66083,Clothing,4/11/2023,1,0,Student,33
3249,54,Female,Silver,55,3796.343574,Clothing,15/08/23,0,0,Retired,30
3250,45,Female,Platinum,199,6698.587762,Clothing,5/4/2023,1,1,Engineer,20
3251,31,Female,Silver,8,3427.0591,Sports,21/11/23,0,1,Unemployed,49
3252,62,Other,Gold,181,9737.521151,Home Goods,8/5/2023,0,1,Artist,12
3253,18,Female,Bronze,49,265.3426682,Clothing,3/4/2023,0,1,Unemployed,2
3254,28,Other,Bronze,144,4921.785398,Beauty,27/01/23,1,0,Retired,38
3255,47,Female,Gold,23,728.9168373,Clothing,28/11/23,1,0,Retired,14
3256,32,Other,Silver,157,2796.753213,Clothing,27/07/23,0,0,Unemployed,8
3257,18,Female,Silver,50,9560.550459,Beauty,21/02/23,1,1,Artist,47
3258,18,Other,Gold,50,8635.116258,Clothing,6/3/2023,1,1,Unemployed,12
3259,50,Male,Gold,112,268.3253499,Clothing,16/02/23,0,0,Retired,30
3260,29,Other,Bronze,150,5506.270669,Home Goods,16/07/23,1,1,Doctor,32
3261,47,Male,Silver,99,6059.565746,Electronics,12/10/2023,1,1,Unemployed,7
3262,23,Male,Gold,87,3648.767873,Electronics,13/08/23,1,1,Retired,44
3263,23,Female,Bronze,77,5245.128717,Electronics,9/9/2023,0,1,Doctor,20
3264,48,Other,Platinum,18,1370.093554,Home Goods,5/12/2023,1,0,Doctor,9
3265,36,Female,Gold,74,7384.821172,Sports,24/01/23,1,0,Engineer,27
3266,60,Female,Silver,60,1583.500225,Home Goods,23/06/23,1,0,Teacher,24
3267,34,Female,Platinum,162,1757.950278,Books,31/12/23,1,0,Unemployed,0
3268,35,Female,Gold,6,6402.40914,Home Goods,10/11/2023,1,0,Teacher,37
3269,29,Male,Bronze,120,5828.108789,Books,27/03/23,0,1,Student,21
3270,27,Male,Gold,57,9423.290748,Home Goods,22/12/23,0,0,Retired,39
3271,27,Other,Platinum,125,8041.691431,Beauty,8/11/2023,0,0,Engineer,29
3272,44,Male,Gold,15,7245.397196,Home Goods,29/11/23,0,0,Unemployed,33
3273,30,Other,Platinum,155,9197.154754,Beauty,11/9/2023,0,0,Engineer,27
3274,18,Male,Platinum,23,1818.91703,Sports,8/2/2023,1,0,Student,41
3275,57,Female,Gold,144,153.6265323,Beauty,20/09/23,1,1,Teacher,4
3276,46,Male,Bronze,64,2257.607888,Home Goods,28/09/23,1,1,Unemployed,1
3277,31,Other,Silver,198,1471.846685,Clothing,28/08/23,1,1,Artist,31
3278,41,Female,Bronze,123,9712.45329,Books,17/08/23,0,1,Retired,25
3279,66,Other,Bronze,93,9310.656339,Beauty,21/06/23,1,1,Retired,2
3280,45,Female,Bronze,64,3742.531035,Books,2/12/2023,1,0,Doctor,17
3281,61,Other,Platinum,190,4737.935731,Beauty,24/10/23,0,1,Student,47
3282,43,Other,Bronze,25,5188.26776,Electronics,22/10/23,0,0,Artist,33
3283,38,Female,Silver,112,5998.396244,Books,10/4/2023,0,1,Teacher,48
3284,65,Other,Silver,18,4645.414234,Sports,6/7/2023,0,1,Student,28
3285,30,Female,Gold,25,9898.937004,Home Goods,23/10/23,1,0,Doctor,22
3286,42,Male,Bronze,161,3667.637882,Sports,16/01/23,0,0,Teacher,14
3287,23,Other,Gold,138,2709.498158,Clothing,20/04/23,0,0,Unemployed,35
3288,52,Female,Silver,141,7950.62034,Electronics,20/09/23,1,1,Teacher,24
3289,30,Other,Gold,169,8335.257697,Books,11/7/2023,0,0,Teacher,48
3290,61,Female,Gold,194,1627.363721,Sports,24/08/23,1,0,Unemployed,9
3291,33,Male,Bronze,159,1375.908117,Electronics,21/09/23,0,1,Doctor,35
3292,39,Other,Bronze,129,5969.675976,Sports,24/01/23,0,1,Unemployed,47
3293,54,Female,Bronze,129,9422.24021,Home Goods,7/11/2023,1,0,Engineer,31
3294,67,Other,Gold,50,5527.079815,Beauty,30/10/23,0,1,Unemployed,16
3295,62,Female,Gold,171,6077.329897,Clothing,30/01/23,1,0,Retired,38
3296,30,Female,Silver,82,327.2170401,Clothing,13/01/23,1,0,Engineer,1
3297,66,Female,Platinum,167,2337.333841,Sports,4/10/2023,0,1,Retired,40
3298,52,Other,Platinum,91,9769.963835,Clothing,17/04/23,1,1,Engineer,47
3299,23,Other,Bronze,55,2054.409693,Sports,10/6/2023,0,1,Artist,14
3300,38,Other,Bronze,11,9014.698965,Sports,29/12/23,1,1,Engineer,39
3301,49,Female,Bronze,165,8602.595576,Sports,16/05/23,0,0,Student,5
3302,52,Female,Silver,156,5978.531919,Books,10/12/2023,1,1,Unemployed,44
3303,41,Male,Platinum,6,3384.713282,Sports,15/03/23,1,1,Engineer,44
3304,37,Other,Gold,15,5253.932526,Books,14/11/23,0,1,Artist,31
3305,39,Male,Platinum,135,9156.328044,Books,30/01/23,1,0,Unemployed,32
3306,65,Male,Silver,45,3209.169853,Clothing,5/10/2023,0,1,Doctor,49
3307,24,Other,Gold,37,924.439855,Home Goods,20/01/23,0,1,Doctor,27
3308,22,Other,Gold,130,9160.931161,Beauty,29/08/23,1,1,Artist,10
3309,27,Female,Gold,180,2916.512714,Electronics,21/05/23,0,1,Engineer,18
3310,42,Other,Platinum,141,9821.866147,Home Goods,5/9/2023,0,1,Student,34
3311,65,Female,Platinum,97,7655.501812,Home Goods,17/08/23,1,1,Artist,22
3312,50,Male,Platinum,140,8028.101877,Sports,18/10/23,0,1,Engineer,13
3313,28,Male,Gold,104,4147.490969,Beauty,29/06/23,0,1,Artist,17
3314,44,Male,Bronze,100,8253.091037,Sports,3/11/2023,0,1,Student,35
3315,45,Other,Silver,106,2154.490695,Clothing,17/11/23,1,1,Retired,39
3316,34,Female,Silver,31,3372.081726,Electronics,29/06/23,0,1,Artist,8
3317,52,Female,Bronze,70,8826.559997,Clothing,12/9/2023,1,1,Student,44
3318,40,Male,Gold,154,929.264519,Books,18/03/23,0,1,Retired,20
3319,46,Other,Silver,148,497.7550926,Electronics,24/01/23,0,0,Student,38
3320,46,Male,Platinum,143,2094.321636,Books,21/03/23,1,1,Engineer,46
3321,67,Female,Platinum,25,3848.589359,Electronics,8/6/2023,0,1,Artist,34
3322,32,Female,Gold,128,6069.62294,Clothing,13/03/23,0,1,Artist,31
3323,55,Male,Gold,149,3916.876643,Sports,15/07/23,0,0,Teacher,29
3324,43,Female,Gold,32,8785.848848,Books,13/04/23,0,1,Doctor,40
3325,23,Male,Gold,80,3147.59282,Electronics,30/07/23,1,1,Doctor,46
3326,20,Other,Bronze,82,9987.060793,Electronics,11/5/2023,0,1,Retired,14
3327,53,Other,Platinum,191,1616.857682,Books,18/09/23,1,1,Unemployed,46
3328,29,Other,Silver,23,9494.952922,Home Goods,17/10/23,1,1,Artist,48
3329,69,Female,Gold,104,8028.201708,Books,28/01/23,0,0,Retired,20
3330,31,Other,Gold,188,9507.972052,Beauty,15/03/23,1,0,Retired,3
3331,53,Other,Platinum,160,6009.576323,Beauty,16/04/23,1,1,Unemployed,49
3332,49,Female,Platinum,176,1677.235202,Clothing,1/5/2023,1,0,Teacher,3
3333,48,Female,Gold,134,225.2189432,Beauty,31/12/23,1,1,Artist,19
3334,23,Male,Platinum,97,8618.506723,Clothing,15/01/23,0,1,Unemployed,22
3335,47,Male,Platinum,42,1337.253822,Sports,7/9/2023,0,1,Artist,22
3336,45,Other,Platinum,179,9385.346733,Sports,1/11/2023,1,0,Engineer,19
3337,19,Female,Platinum,149,645.4662379,Beauty,13/01/23,1,0,Teacher,5
3338,58,Other,Gold,72,3965.692998,Clothing,9/6/2023,0,0,Unemployed,2
3339,44,Female,Platinum,53,5204.718606,Electronics,27/11/23,0,1,Artist,21
3340,46,Female,Bronze,92,2966.464285,Beauty,7/4/2023,0,0,Artist,11
3341,57,Male,Platinum,180,7499.647533,Home Goods,3/8/2023,0,1,Student,26
3342,57,Other,Gold,46,7181.686424,Books,11/12/2023,0,1,Teacher,19
3343,51,Female,Silver,19,3845.924052,Clothing,24/11/23,1,0,Engineer,40
3344,59,Female,Bronze,156,483.1759937,Beauty,27/12/23,0,1,Retired,20
3345,65,Female,Gold,34,6798.987834,Clothing,10/6/2023,1,1,Unemployed,21
3346,63,Female,Bronze,92,4255.933425,Home Goods,5/1/2023,0,0,Unemployed,39
3347,50,Other,Platinum,182,4661.60121,Home Goods,25/03/23,0,0,Retired,18
3348,22,Female,Platinum,29,4617.780586,Books,14/01/23,0,0,Artist,41
3349,18,Other,Bronze,34,7817.125414,Home Goods,19/04/23,1,1,Unemployed,34
3350,29,Female,Platinum,175,4906.16861,Home Goods,13/09/23,1,0,Retired,33
3351,69,Male,Gold,121,5919.159652,Beauty,12/6/2023,1,1,Unemployed,43
3352,53,Female,Silver,126,1233.128975,Books,2/6/2023,1,0,Engineer,25
3353,22,Male,Gold,57,5624.816826,Clothing,17/03/23,0,0,Student,35
3354,44,Male,Bronze,82,872.3391051,Home Goods,13/08/23,0,0,Teacher,1
3355,33,Female,Silver,132,344.0063514,Home Goods,15/02/23,0,1,Engineer,19
3356,67,Female,Silver,78,6224.300622,Sports,22/05/23,1,0,Engineer,2
3357,46,Female,Silver,80,3672.956533,Beauty,10/8/2023,0,0,Teacher,29
3358,60,Male,Gold,146,344.8578,Books,25/07/23,1,1,Doctor,6
3359,34,Other,Bronze,22,7398.841429,Books,6/5/2023,1,1,Retired,3
3360,24,Female,Silver,93,2341.951455,Books,12/7/2023,0,0,Artist,17
3361,49,Female,Gold,50,1419.115595,Books,21/01/23,0,0,Artist,6
3362,20,Female,Bronze,129,2210.416177,Sports,9/3/2023,1,1,Artist,20
3363,35,Male,Gold,103,9918.090164,Clothing,18/07/23,1,0,Retired,38
3364,68,Female,Bronze,162,9532.15826,Beauty,15/07/23,0,0,Doctor,23
3365,19,Male,Gold,13,3190.768785,Sports,14/01/23,1,1,Engineer,30
3366,50,Male,Platinum,17,5718.201449,Beauty,22/10/23,0,1,Engineer,22
3367,51,Female,Gold,190,6943.518409,Sports,12/2/2023,1,1,Artist,30
3368,56,Male,Silver,106,1082.206256,Electronics,25/06/23,0,0,Student,11
3369,22,Male,Gold,155,6548.389383,Beauty,24/03/23,0,1,Teacher,37
3370,48,Male,Bronze,132,813.0196137,Beauty,14/12/23,1,0,Student,46
3371,22,Female,Bronze,111,4847.77424,Home Goods,13/02/23,1,1,Unemployed,29
3372,33,Other,Bronze,183,9815.411367,Sports,7/4/2023,1,0,Unemployed,31
3373,39,Other,Gold,76,9811.899631,Home Goods,13/02/23,1,0,Unemployed,16
3374,69,Female,Silver,68,9620.460401,Clothing,8/6/2023,0,0,Unemployed,17
3375,56,Other,Bronze,23,2403.526885,Sports,2/6/2023,0,1,Unemployed,17
3376,28,Female,Platinum,36,7746.20372,Home Goods,19/11/23,1,1,Student,10
3377,34,Other,Silver,79,1517.174911,Electronics,22/12/23,0,0,Artist,48
3378,20,Female,Gold,150,6160.229148,Beauty,10/1/2023,1,0,Engineer,16
3379,64,Female,Silver,11,1678.671121,Electronics,13/06/23,0,0,Student,32
3380,64,Female,Gold,94,8542.041615,Electronics,3/9/2023,0,0,Doctor,48
3381,64,Female,Gold,119,9539.889561,Electronics,22/12/23,0,0,Doctor,32
3382,50,Male,Gold,59,4370.757649,Sports,26/05/23,1,0,Doctor,9
3383,57,Male,Gold,160,8583.009465,Clothing,10/11/2023,1,1,Artist,29
3384,41,Female,Silver,43,7547.533766,Clothing,13/01/23,1,1,Teacher,3
3385,19,Other,Bronze,140,8254.776217,Sports,3/2/2023,1,1,Student,5
3386,54,Female,Platinum,169,1156.137344,Sports,1/8/2023,0,0,Retired,33
3387,43,Male,Gold,42,4232.167911,Clothing,9/4/2023,0,1,Doctor,5
3388,26,Other,Platinum,143,4245.146273,Clothing,26/06/23,0,0,Artist,32
3389,65,Other,Gold,16,4374.918961,Clothing,25/09/23,1,0,Artist,7
3390,45,Male,Gold,86,180.952368,Sports,14/03/23,1,0,Retired,13
3391,18,Female,Bronze,154,1403.230147,Home Goods,14/06/23,1,0,Student,47
3392,53,Male,Platinum,58,7617.038803,Beauty,22/09/23,0,0,Unemployed,29
3393,44,Female,Platinum,29,4589.537967,Beauty,7/6/2023,1,0,Teacher,45
3394,65,Male,Gold,49,3439.66675,Books,15/01/23,0,0,Teacher,17
3395,60,Female,Gold,102,4519.942064,Beauty,6/12/2023,1,1,Retired,10
3396,40,Female,Platinum,147,1410.069454,Beauty,25/01/23,0,1,Unemployed,1
3397,49,Female,Silver,174,8675.765863,Beauty,11/10/2023,0,0,Engineer,46
3398,19,Other,Bronze,59,1658.754252,Clothing,4/6/2023,0,0,Student,31
3399,47,Other,Gold,62,8311.117283,Books,24/12/23,1,1,Artist,3
3400,21,Male,Bronze,162,3823.632695,Electronics,3/1/2023,1,1,Teacher,6
3401,21,Male,Silver,3,2790.479767,Home Goods,20/02/23,0,1,Student,36
3402,52,Other,Gold,15,7982.716335,Home Goods,16/04/23,1,0,Teacher,48
3403,54,Other,Bronze,199,7877.377317,Sports,18/08/23,0,1,Student,49
3404,60,Female,Bronze,31,5526.907354,Sports,18/01/23,1,1,Engineer,22
3405,64,Male,Platinum,15,8456.92974,Beauty,18/06/23,1,1,Doctor,15
3406,38,Female,Silver,8,2211.965696,Home Goods,2/3/2023,0,0,Retired,41
3407,59,Male,Platinum,140,3406.554887,Beauty,1/11/2023,1,1,Doctor,22
3408,23,Female,Bronze,1,9132.792434,Books,20/07/23,1,1,Doctor,47
3409,42,Other,Bronze,54,4645.675778,Electronics,13/02/23,0,0,Engineer,14
3410,37,Other,Gold,17,5052.803559,Home Goods,30/09/23,0,1,Unemployed,2
3411,55,Female,Bronze,142,9753.52869,Books,12/3/2023,1,0,Unemployed,15
3412,21,Other,Platinum,78,1573.445408,Sports,30/06/23,1,1,Artist,39
3413,37,Female,Platinum,152,5950.227829,Sports,3/11/2023,1,1,Student,33
3414,41,Female,Silver,129,9222.204874,Books,3/5/2023,1,0,Engineer,3
3415,66,Male,Bronze,6,567.3612986,Books,29/11/23,0,1,Artist,35
3416,48,Other,Gold,48,9950.310971,Clothing,19/06/23,1,0,Teacher,24
3417,48,Male,Silver,85,293.0133772,Electronics,16/09/23,1,0,Retired,7
3418,43,Other,Silver,155,6448.209924,Beauty,20/07/23,1,1,Doctor,29
3419,25,Male,Platinum,40,3543.244644,Sports,27/09/23,1,1,Unemployed,2
3420,60,Female,Platinum,15,3879.189804,Home Goods,20/09/23,0,1,Engineer,26
3421,30,Male,Bronze,158,4306.080092,Clothing,27/10/23,0,0,Artist,26
3422,22,Female,Bronze,104,4639.774841,Beauty,13/11/23,0,0,Student,5
3423,66,Female,Platinum,128,6963.540479,Beauty,28/02/23,0,1,Student,20
3424,45,Female,Platinum,66,5011.660431,Books,2/12/2023,1,1,Doctor,9
3425,30,Male,Bronze,130,4678.290904,Books,13/02/23,1,1,Retired,28
3426,65,Female,Gold,45,2631.421839,Clothing,3/6/2023,0,1,Doctor,13
3427,28,Other,Platinum,173,7606.754219,Home Goods,5/2/2023,0,1,Student,42
3428,61,Male,Bronze,47,9409.037513,Home Goods,9/4/2023,1,0,Teacher,45
3429,64,Other,Silver,94,2849.849595,Electronics,11/2/2023,1,1,Artist,7
3430,28,Male,Bronze,17,2034.979202,Electronics,25/12/23,0,0,Retired,7
3431,69,Female,Gold,2,6227.928445,Clothing,7/4/2023,0,0,Engineer,31
3432,61,Male,Silver,113,5094.537224,Clothing,14/07/23,0,1,Retired,29
3433,24,Female,Gold,52,4344.287839,Beauty,23/05/23,1,0,Doctor,15
3434,25,Male,Platinum,81,5288.502152,Home Goods,3/9/2023,0,1,Artist,24
3435,18,Other,Gold,168,2982.070282,Electronics,27/03/23,0,0,Student,16
3436,69,Female,Platinum,63,9049.722819,Books,18/12/23,1,1,Artist,21
3437,52,Female,Gold,188,4277.955574,Clothing,9/7/2023,1,0,Doctor,19
3438,50,Female,Silver,123,4197.798037,Clothing,24/04/23,1,0,Teacher,39
3439,41,Female,Platinum,78,690.9051059,Home Goods,14/10/23,1,0,Unemployed,29
3440,18,Other,Gold,72,5657.086537,Clothing,23/05/23,1,0,Teacher,43
3441,25,Female,Silver,199,551.731872,Sports,17/05/23,0,1,Retired,19
3442,48,Other,Silver,198,4790.708405,Books,29/08/23,1,0,Retired,8
3443,36,Female,Bronze,152,8642.752084,Sports,16/09/23,0,1,Doctor,3
3444,50,Other,Bronze,79,9576.015831,Sports,2/11/2023,1,1,Doctor,26
3445,20,Male,Platinum,89,2768.650083,Books,18/06/23,0,1,Engineer,11
3446,56,Female,Bronze,166,1799.362096,Electronics,15/10/23,0,0,Retired,19
3447,30,Male,Gold,148,626.0020793,Beauty,10/9/2023,1,1,Unemployed,12
3448,18,Female,Bronze,91,2390.304426,Beauty,10/5/2023,1,1,Teacher,30
3449,26,Other,Gold,100,8631.97352,Books,21/01/23,1,1,Doctor,9
3450,21,Female,Gold,122,3406.556492,Beauty,22/03/23,0,0,Engineer,13
3451,31,Male,Silver,144,4719.905169,Home Goods,6/1/2023,1,0,Unemployed,33
3452,44,Other,Bronze,66,3657.849023,Books,20/02/23,1,0,Unemployed,47
3453,21,Other,Bronze,179,7074.165028,Electronics,22/07/23,1,0,Doctor,47
3454,56,Male,Silver,105,6131.909809,Electronics,17/05/23,1,1,Teacher,49
3455,24,Male,Bronze,186,1904.659123,Clothing,18/10/23,0,1,Student,15
3456,24,Other,Gold,111,3179.17452,Books,1/4/2023,0,1,Retired,17
3457,38,Other,Platinum,167,3151.115088,Beauty,1/9/2023,1,1,Unemployed,23
3458,20,Male,Bronze,20,1860.009495,Sports,6/3/2023,0,0,Teacher,26
3459,39,Female,Bronze,159,3531.838799,Beauty,19/04/23,1,1,Retired,10
3460,65,Male,Gold,49,9339.901994,Sports,2/6/2023,0,0,Teacher,30
3461,64,Male,Silver,87,1146.690767,Electronics,7/7/2023,0,0,Doctor,47
3462,36,Female,Platinum,188,6439.000081,Sports,11/3/2023,0,1,Retired,13
3463,34,Female,Platinum,61,769.6259623,Sports,8/2/2023,1,0,Teacher,31
3464,61,Other,Silver,98,4830.165259,Beauty,17/12/23,1,1,Teacher,6
3465,51,Female,Bronze,94,9506.087467,Home Goods,7/5/2023,0,1,Artist,3
3466,60,Male,Silver,133,9827.729337,Beauty,6/5/2023,1,0,Student,31
3467,23,Other,Silver,70,5676.612277,Home Goods,12/4/2023,1,1,Student,0
3468,47,Male,Silver,58,5363.718892,Electronics,30/12/23,1,0,Doctor,7
3469,33,Female,Silver,175,8519.497826,Home Goods,16/08/23,0,0,Unemployed,8
3470,43,Male,Bronze,126,2874.253364,Clothing,18/12/23,0,0,Unemployed,27
3471,63,Female,Platinum,27,6514.682991,Home Goods,13/10/23,1,1,Retired,35
3472,42,Other,Silver,121,5601.72505,Home Goods,27/11/23,0,0,Artist,46
3473,54,Male,Platinum,104,7506.317652,Home Goods,24/12/23,1,0,Unemployed,13
3474,18,Female,Platinum,195,7450.642172,Home Goods,2/11/2023,1,0,Doctor,40
3475,31,Female,Bronze,36,9516.163113,Clothing,21/10/23,0,1,Artist,15
3476,30,Other,Platinum,41,5674.738421,Beauty,7/2/2023,1,1,Teacher,31
3477,24,Male,Platinum,3,1104.940471,Books,19/12/23,1,0,Teacher,38
3478,67,Female,Silver,86,3418.129655,Home Goods,26/03/23,1,1,Unemployed,16
3479,67,Other,Platinum,177,3979.53912,Sports,14/06/23,0,1,Student,9
3480,21,Male,Platinum,98,3548.449394,Home Goods,6/3/2023,1,1,Retired,14
3481,50,Male,Bronze,20,8317.187325,Electronics,4/1/2023,1,0,Artist,9
3482,69,Female,Gold,151,3135.963159,Sports,6/8/2023,1,0,Retired,49
3483,67,Other,Bronze,111,327.3154148,Electronics,6/9/2023,1,0,Unemployed,29
3484,53,Male,Platinum,14,8747.382815,Sports,11/10/2023,1,1,Engineer,48
3485,31,Male,Gold,42,9669.623671,Electronics,14/09/23,1,0,Engineer,2
3486,29,Male,Platinum,66,6624.448291,Books,19/12/23,1,0,Retired,46
3487,35,Female,Silver,179,4974.026162,Home Goods,26/06/23,1,1,Artist,30
3488,22,Other,Silver,141,4841.586686,Sports,19/12/23,1,0,Artist,23
3489,41,Female,Silver,83,7090.034728,Sports,14/09/23,0,1,Engineer,10
3490,65,Female,Bronze,36,1043.5037,Electronics,30/11/23,1,0,Doctor,28
3491,28,Other,Platinum,174,9689.138209,Electronics,14/11/23,1,1,Retired,36
3492,56,Male,Silver,89,4300.585794,Beauty,6/10/2023,0,0,Doctor,9
3493,56,Female,Bronze,84,5241.6855,Beauty,17/08/23,1,1,Unemployed,16
3494,66,Female,Gold,115,440.8431831,Electronics,24/11/23,1,1,Retired,6
3495,54,Female,Silver,169,8095.15153,Home Goods,25/05/23,0,0,Retired,32
3496,47,Male,Silver,49,8033.860452,Sports,7/3/2023,1,0,Engineer,29
3497,43,Other,Gold,181,1120.397143,Books,16/06/23,0,1,Teacher,13
3498,53,Female,Silver,3,9875.877393,Books,16/04/23,1,0,Student,38
3499,25,Male,Platinum,19,3279.39376,Electronics,19/11/23,1,0,Doctor,29
3500,18,Other,Platinum,189,7664.370587,Electronics,26/01/23,1,0,Artist,2
3501,18,Other,Platinum,107,5372.099163,Electronics,5/12/2023,0,0,Artist,46
3502,26,Male,Platinum,46,4139.089324,Electronics,4/10/2023,1,0,Student,23
3503,21,Male,Platinum,36,2125.61764,Electronics,26/05/23,0,0,Doctor,37
3504,24,Other,Bronze,11,5711.067694,Home Goods,23/04/23,1,0,Engineer,35
3505,55,Male,Bronze,67,5273.172089,Sports,11/6/2023,0,1,Retired,31
3506,25,Female,Silver,5,1028.259613,Electronics,7/8/2023,1,0,Retired,48
3507,69,Other,Platinum,6,546.75912,Home Goods,30/12/23,1,0,Retired,0
3508,31,Female,Gold,8,235.6136772,Beauty,1/10/2023,0,0,Engineer,48
3509,36,Female,Bronze,26,8221.068473,Beauty,13/12/23,1,0,Student,29
3510,35,Other,Platinum,55,2890.419081,Books,3/8/2023,0,1,Engineer,5
3511,21,Other,Bronze,41,422.2516123,Home Goods,19/09/23,1,0,Teacher,11
3512,26,Other,Gold,151,5470.599349,Electronics,25/03/23,0,1,Engineer,24
3513,65,Female,Gold,198,9551.504948,Electronics,4/4/2023,1,1,Student,12
3514,61,Female,Gold,17,4888.297998,Books,15/04/23,0,0,Student,3
3515,21,Female,Bronze,154,9252.668514,Books,17/11/23,0,1,Teacher,28
3516,62,Male,Bronze,65,8829.04314,Books,29/01/23,0,0,Teacher,9
3517,29,Other,Platinum,36,3923.324331,Books,8/6/2023,1,0,Teacher,35
3518,67,Male,Gold,11,2979.08304,Sports,14/07/23,1,0,Artist,42
3519,68,Male,Gold,153,7868.92859,Sports,17/12/23,0,0,Artist,40
3520,28,Male,Bronze,116,9411.290078,Electronics,24/03/23,0,0,Engineer,33
3521,61,Male,Gold,162,8662.067946,Sports,29/03/23,1,0,Doctor,47
3522,33,Other,Gold,199,1508.196681,Home Goods,9/10/2023,1,0,Engineer,31
3523,45,Other,Silver,76,5242.160773,Clothing,2/11/2023,0,1,Doctor,11
3524,56,Other,Gold,22,1787.129451,Electronics,3/1/2023,1,1,Teacher,41
